Date,Open,High,Low,Close,Volume,OpenInterest
2026-09-25 09:15:00,188.57,189.08,188.46,188.9,180200,0
2026-09-25 09:16:00,188.9,189.2,188.57,188.74,105954,0
2026-09-25 09:17:00,188.74,188.81,188.45,188.75,86024,0
2026-09-25 09:18:00,188.75,188.86,188.51,188.59,51343,0
2026-09-25 09:19:00,188.61,188.64,188.4,188.47,94490,0
2026-09-25 09:20:00,188.5,188.53,188.14,188.34,120981,0
2026-09-25 09:21:00,188.34,188.4,188.2,188.27,51335,0
2026-09-25 09:22:00,188.27,188.43,188.21,188.43,33498,0
2026-09-25 09:23:00,188.43,188.5,188.2,188.27,87903,0
2026-09-25 09:24:00,188.2,188.57,188.15,188.57,52727,0
2026-09-25 09:25:00,188.54,188.62,188.2,188.28,45338,0
2026-09-25 09:26:00,188.28,188.28,187.86,187.93,110986,0
2026-09-25 09:27:00,187.93,188.1,187.9,188.1,40747,0
2026-09-25 09:28:00,188.07,188.23,188.07,188.21,29191,0
2026-09-25 09:29:00,188.23,188.29,188.01,188.26,107957,0
2026-09-25 09:30:00,188.27,188.76,188.13,188.58,107256,0
2026-09-25 09:31:00,188.57,189.25,188.46,189.2,141736,0
2026-09-25 09:32:00,189.19,189.82,189.15,189.72,349195,0
2026-09-25 09:33:00,189.77,189.79,189.33,189.71,200730,0
2026-09-25 09:34:00,189.72,190.26,189.64,190.07,392534,0
2026-09-25 09:35:00,190.02,190.18,189.94,189.95,46796,0
2026-09-25 09:36:00,189.95,190.05,189.6,189.66,71478,0
2026-09-25 09:37:00,189.65,189.8,189.5,189.54,82745,0
2026-09-25 09:38:00,189.53,189.71,189.42,189.54,62222,0
2026-09-25 09:39:00,189.54,189.57,189.28,189.3,38583,0
2026-09-25 09:40:00,189.32,189.32,189.05,189.09,28917,0
2026-09-25 09:41:00,189.09,189.3,189.05,189.24,44836,0
2026-09-25 09:42:00,189.23,189.3,189.15,189.15,28626,0
2026-09-25 09:43:00,189.19,189.19,189.0,189.01,34484,0
2026-09-25 09:44:00,189.05,189.1,188.89,188.9,39284,0
2026-09-25 09:45:00,188.89,189.0,188.75,188.77,41646,0
2026-09-25 09:46:00,188.77,188.86,188.75,188.75,32539,0
2026-09-25 09:47:00,188.75,189.05,188.71,189.05,82802,0
2026-09-25 09:48:00,189.05,189.15,188.98,189.03,58712,0
2026-09-25 09:49:00,189.01,189.24,188.98,189.19,41116,0
2026-09-25 09:50:00,189.19,189.26,189.1,189.19,28075,0
2026-09-25 09:51:00,189.17,189.44,189.06,189.33,60112,0
2026-09-25 09:52:00,189.35,189.41,189.2,189.22,34732,0
