Date,Open,High,Low,Close,Volume,OpenInterest
2026-09-25 09:15:00,1944.2,1958.0,1900.1,1954.9,6429,0
2026-09-25 09:16:00,1956.2,1967.1,1954.8,1964.3,1479,0
2026-09-25 09:17:00,1965.6,1965.6,1961.6,1962.2,3029,0
2026-09-25 09:18:00,1963.8,1963.8,1961.0,1963.5,643,0
2026-09-25 09:19:00,1962.6,1964.0,1960.3,1960.3,704,0
2026-09-25 09:20:00,1960.3,1965.5,1960.0,1965.5,525,0
2026-09-25 09:21:00,1964.0,1968.9,1963.4,1968.3,906,0
2026-09-25 09:22:00,1967.9,1972.7,1967.6,1969.2,1019,0
2026-09-25 09:23:00,1967.9,1968.7,1965.6,1967.0,640,0
2026-09-25 09:24:00,1965.6,1965.6,1960.0,1960.4,821,0
2026-09-25 09:25:00,1961.5,1961.5,1956.0,1956.0,1521,0
2026-09-25 09:26:00,1956.0,1961.5,1955.2,1958.6,1825,0
2026-09-25 09:27:00,1958.6,1962.2,1958.0,1961.8,635,0
2026-09-25 09:28:00,1961.7,1963.4,1959.9,1963.2,557,0
2026-09-25 09:29:00,1963.5,1963.5,1961.8,1962.7,182,0
2026-09-25 09:30:00,1962.7,1963.6,1958.0,1961.1,1873,0
2026-09-25 09:31:00,1962.0,1962.0,1959.0,1960.3,320,0
2026-09-25 09:32:00,1960.3,1960.4,1959.3,1959.9,76,0
2026-09-25 09:33:00,1959.9,1960.0,1956.7,1957.8,1567,0
2026-09-25 09:34:00,1957.4,1958.6,1956.0,1956.2,295,0
2026-09-25 09:35:00,1957.0,1958.0,1956.2,1957.9,184,0
2026-09-25 09:36:00,1957.8,1957.8,1952.5,1955.3,912,0
2026-09-25 09:37:00,1955.9,1957.1,1953.2,1954.0,497,0
2026-09-25 09:38:00,1955.1,1955.7,1954.8,1955.7,23,0
2026-09-25 09:39:00,1955.7,1957.6,1955.7,1957.5,221,0
2026-09-25 09:40:00,1957.9,1959.6,1957.0,1959.6,2840,0
2026-09-25 09:41:00,1959.8,1961.3,1957.5,1958.0,1191,0
2026-09-25 09:42:00,1958.0,1960.7,1958.0,1960.0,314,0
2026-09-25 09:43:00,1959.8,1960.0,1959.3,1960.0,218,0
2026-09-25 09:44:00,1959.6,1960.3,1959.6,1960.3,291,0
2026-09-25 09:45:00,1960.4,1962.3,1960.4,1960.8,114,0
2026-09-25 09:46:00,1960.9,1961.2,1960.4,1960.4,46,0
2026-09-25 09:47:00,1960.8,1962.7,1960.6,1961.9,387,0
2026-09-25 09:48:00,1961.5,1961.5,1960.6,1960.7,326,0
2026-09-25 09:49:00,1960.2,1960.2,1958.4,1959.0,736,0
2026-09-25 09:50:00,1960.1,1960.6,1959.7,1960.6,27,0
2026-09-25 09:51:00,1960.1,1960.3,1959.4,1960.3,190,0
2026-09-25 09:52:00,1959.7,1960.3,1956.4,1957.3,636,0
2026-09-25 09:53:00,1958.0,1958.8,1957.6,1958.2,280,0
2026-09-25 09:54:00,1958.2,1958.6,1956.6,1958.6,368,0
2026-09-25 09:55:00,1957.7,1958.9,1957.7,1958.5,50,0
2026-09-25 09:56:00,1959.1,1960.0,1958.3,1960.0,258,0
2026-09-25 09:57:00,1959.9,1962.0,1959.9,1960.8,565,0
2026-09-25 09:58:00,1960.8,1961.5,1959.4,1961.5,146,0
2026-09-25 09:59:00,1961.9,1962.0,1961.7,1962.0,21,0
2026-09-25 10:00:00,1961.7,1963.5,1961.0,1963.5,1185,0
2026-09-25 10:01:00,1963.4,1963.4,1963.4,1963.4,21,0
2026-09-25 10:02:00,1963.2,1965.8,1963.2,1965.8,366,0
2026-09-25 10:03:00,1966.2,1967.9,1963.0,1963.0,513,0
2026-09-25 10:04:00,1963.4,1966.0,1963.4,1965.9,242,0
2026-09-25 10:05:00,1966.8,1966.8,1965.7,1965.7,4,0
2026-09-25 10:06:00,1966.3,1966.6,1966.1,1966.1,50,0
2026-09-25 10:07:00,1966.6,1969.0,1966.6,1967.9,127,0
2026-09-25 10:08:00,1969.0,1970.0,1968.4,1970.0,1036,0
2026-09-25 10:09:00,1970.0,1971.0,1969.0,1970.2,606,0
2026-09-25 10:10:00,1971.0,1971.0,1968.9,1968.9,197,0
2026-09-25 10:11:00,1968.5,1968.5,1966.8,1967.5,576,0
2026-09-25 10:12:00,1968.1,1968.1,1966.5,1968.1,575,0
2026-09-25 10:13:00,1968.0,1968.1,1967.5,1967.7,402,0
2026-09-25 10:14:00,1967.5,1967.5,1966.9,1966.9,35,0
2026-09-25 10:15:00,1966.9,1967.6,1966.9,1967.0,465,0
2026-09-25 10:16:00,1967.0,1967.7,1967.0,1967.0,32,0
2026-09-25 10:17:00,1967.0,1967.0,1966.2,1966.6,105,0
2026-09-25 10:18:00,1966.6,1966.6,1965.0,1965.1,69,0
2026-09-25 10:19:00,1965.1,1967.2,1965.1,1967.2,136,0
2026-09-25 10:20:00,1967.0,1967.2,1966.6,1967.2,3,0
2026-09-25 10:21:00,1966.6,1966.6,1965.2,1966.5,161,0
2026-09-25 10:22:00,1966.4,1966.7,1965.4,1965.8,222,0
2026-09-25 10:23:00,1965.8,1968.1,1965.8,1968.1,413,0
2026-09-25 10:24:00,1968.0,1968.5,1966.9,1966.9,140,0
2026-09-25 10:25:00,1966.9,1966.9,1965.8,1965.8,20,0
2026-09-25 10:26:00,1966.0,1966.0,1963.5,1965.2,648,0
2026-09-25 10:27:00,1965.2,1965.6,1965.2,1965.3,85,0
2026-09-25 10:28:00,1965.7,1966.9,1965.6,1966.9,419,0
2026-09-25 10:29:00,1967.0,1967.8,1966.9,1967.6,194,0
2026-09-25 10:30:00,1967.9,1969.1,1967.9,1969.1,190,0
2026-09-25 10:31:00,1969.1,1969.1,1966.2,1966.2,484,0
2026-09-25 10:32:00,1966.2,1966.2,1964.7,1965.8,239,0
2026-09-25 10:33:00,1965.0,1965.0,1964.0,1964.0,248,0
2026-09-25 10:34:00,1964.7,1964.7,1962.6,1963.1,1063,0
2026-09-25 10:35:00,1963.1,1963.6,1963.1,1963.2,149,0
2026-09-25 10:36:00,1963.9,1963.9,1963.6,1963.6,172,0
2026-09-25 10:37:00,1963.9,1964.5,1963.6,1964.5,193,0
