Date,Open,High,Low,Close,Volume,OpenInterest,Close_Spot,T_Annual,IV,Delta,Gamma,Theta,Vega
2026-08-18 09:15:00,132.05,193.4,132.05,175.05,289120,347700,77509.29,0.005479452054794521,,,,,
2026-08-18 09:16:00,177.15,187.35,173.75,183.1,164720,392000,77481.78,0.005479452054794521,,,,,
2026-08-18 09:17:00,187.0,198.0,183.3,189.25,138380,392000,77456.89,0.005479452054794521,,,,,
2026-08-18 09:18:00,190.4,198.65,189.25,189.7,115300,387860,77467.76,0.005479452054794521,,,,,
2026-08-18 09:19:00,189.85,194.15,185.55,189.25,74160,387860,77481.72,0.005479452054794521,,,,,
2026-08-18 09:20:00,188.55,205.0,188.55,196.45,135620,387860,77466.88,0.005479452054794521,,,,,
2026-08-18 09:21:00,196.3,200.5,194.65,196.3,75040,392580,77463.15,0.005479452054794521,,,,,
2026-08-18 09:22:00,196.5,200.45,193.15,200.45,59880,392580,77444.47,0.005479452054794521,,,,,
2026-08-18 09:23:00,201.0,201.55,191.7,193.2,71700,392580,77475.05,0.005479452054794521,,,,,
2026-08-18 09:24:00,192.3,193.2,185.15,188.2,92080,416640,77501.57,0.005479452054794521,,,,,
2026-08-18 09:25:00,188.05,191.4,180.65,180.65,71100,416640,77507.1,0.005479452054794521,,,,,
2026-08-18 09:26:00,180.3,180.3,158.2,158.2,88240,416640,77565.17,0.005479452054794521,,,,,
2026-08-18 09:27:00,158.1,170.9,157.5,170.9,74080,469780,77553.51,0.005479452054794521,,,,,
2026-08-18 09:28:00,169.6,178.85,169.6,172.85,65780,469780,77505.43,0.005479452054794521,,,,,
2026-08-18 09:29:00,174.25,181.3,173.4,179.6,50460,484000,77505.62,0.005479452054794521,,,,,
2026-08-18 09:30:00,183.85,195.0,182.55,193.55,83200,484000,77456.52,0.005479452054794521,,,,,
2026-08-18 09:31:00,195.1,199.55,190.0,199.55,89160,484000,77442.79,0.005479452054794521,,,,,
2026-08-18 09:32:00,199.55,201.45,196.9,197.45,78460,447640,77430.37,0.005479452054794521,,,,,
2026-08-18 09:33:00,197.9,200.5,196.1,197.25,43840,447640,77432.28,0.005479452054794521,,,,,
2026-08-18 09:34:00,196.25,196.6,188.0,191.4,61200,447640,77460.37,0.005479452054794521,,,,,
2026-08-18 09:35:00,192.05,194.95,188.6,189.1,37320,440420,77462.15,0.005479452054794521,,,,,
2026-08-18 09:36:00,188.05,188.05,171.75,173.0,69160,440420,77503.94,0.005479452054794521,,,,,
2026-08-18 09:37:00,173.9,179.45,172.0,176.35,37860,454300,77497.7,0.005479452054794521,,,,,
2026-08-18 09:38:00,176.0,186.15,176.0,186.15,33560,454300,77475.36,0.005479452054794521,,,,,
2026-08-18 09:39:00,185.3,185.55,172.85,174.0,42280,454300,77512.27,0.005479452054794521,,,,,
2026-08-18 09:40:00,174.45,179.65,173.3,179.1,35320,476900,77501.89,0.005479452054794521,,,,,
2026-08-18 09:41:00,179.4,179.6,172.3,175.3,26820,476900,77500.44,0.005479452054794521,,,,,
2026-08-18 09:42:00,175.2,184.45,175.2,181.05,39520,476900,77480.12,0.005479452054794521,,,,,
2026-08-18 09:43:00,180.8,186.9,180.5,182.8,28680,485280,77469.39,0.005479452054794521,,,,,
2026-08-18 09:44:00,183.95,195.0,183.95,193.9,54600,485280,77438.3,0.005479452054794521,,,,,
2026-08-18 09:45:00,193.55,203.85,193.5,197.25,84240,466760,77422.58,0.005479452054794521,,,,,
2026-08-18 09:46:00,198.35,206.75,195.6,206.4,68500,466760,77412.47,0.005479452054794521,,,,,
2026-08-18 09:47:00,207.8,208.05,194.2,196.7,66040,466760,77420.37,0.005479452054794521,,,,,
2026-08-18 09:48:00,195.35,196.75,187.85,191.3,53200,472960,77448.01,0.005479452054794521,,,,,
2026-08-18 09:49:00,190.7,194.0,189.0,193.6,30520,472960,77451.92,0.005479452054794521,,,,,
2026-08-18 09:50:00,193.4,196.65,189.4,192.1,34400,472960,77449.13,0.005479452054794521,,,,,
2026-08-18 09:51:00,192.15,199.3,191.9,199.3,37000,481680,77439.29,0.005479452054794521,,,,,
2026-08-18 09:52:00,201.0,203.85,194.85,194.9,36400,481680,77443.82,0.005479452054794521,,,,,
2026-08-18 09:53:00,194.1,194.1,179.1,181.85,56440,481680,77474.36,0.005479452054794521,,,,,
2026-08-18 09:54:00,181.2,189.0,181.2,189.0,58680,485940,77464.4,0.005479452054794521,,,,,
2026-08-18 09:55:00,188.7,201.2,188.35,199.4,50940,485940,77442.13,0.005479452054794521,,,,,
2026-08-18 09:56:00,199.25,199.85,192.15,193.75,37060,512280,77438.61,0.005479452054794521,,,,,
