Date,Open,High,Low,Close,Volume,OpenInterest
2026-08-20 09:15:00,1287.9,1289.7,1280.0,1285.3,9827,0
2026-08-20 09:16:00,1285.2,1286.3,1283.7,1284.0,6551,0
2026-08-20 09:17:00,1284.0,1284.2,1282.09,1282.8,2560,0
2026-08-20 09:18:00,1282.5,1283.2,1280.9,1281.4,2072,0
2026-08-20 09:19:00,1281.4,1282.2,1280.3,1280.8,1577,0
2026-08-20 09:20:00,1280.8,1283.2,1279.3,1282.7,3166,0
2026-08-20 09:21:00,1282.2,1282.9,1281.8,1282.2,1386,0
2026-08-20 09:22:00,1282.9,1282.9,1281.3,1281.5,374,0
2026-08-20 09:23:00,1281.5,1282.09,1281.3,1281.9,279,0
2026-08-20 09:24:00,1281.9,1281.9,1278.9,1279.59,4001,0
2026-08-20 09:25:00,1279.7,1281.4,1279.09,1280.09,1185,0
2026-08-20 09:26:00,1280.0,1280.0,1278.4,1279.7,1126,0
2026-08-20 09:27:00,1279.7,1281.8,1279.0,1280.9,1870,0
2026-08-20 09:28:00,1280.8,1281.3,1278.5,1279.09,1642,0
2026-08-20 09:29:00,1279.09,1280.2,1278.0,1280.0,2246,0
2026-08-20 09:30:00,1279.8,1280.7,1279.8,1280.3,589,0
2026-08-20 09:31:00,1280.0,1280.4,1279.0,1279.09,1430,0
2026-08-20 09:32:00,1278.2,1279.59,1278.0,1279.59,443,0
2026-08-20 09:33:00,1279.09,1280.7,1278.9,1279.5,223,0
2026-08-20 09:34:00,1280.0,1280.59,1279.4,1280.59,367,0
2026-08-20 09:35:00,1280.0,1280.7,1279.9,1280.59,648,0
2026-08-20 09:36:00,1280.09,1280.7,1280.0,1280.5,1088,0
2026-08-20 09:37:00,1280.7,1280.7,1280.0,1280.0,54,0
2026-08-20 09:38:00,1279.9,1280.0,1279.2,1279.7,229,0
2026-08-20 09:39:00,1279.7,1282.2,1279.3,1282.2,1643,0
2026-08-20 09:40:00,1281.59,1282.2,1281.3,1282.2,1100,0
2026-08-20 09:41:00,1281.4,1281.4,1280.9,1280.9,37,0
2026-08-20 09:42:00,1280.8,1282.9,1280.0,1282.8,770,0
2026-08-20 09:43:00,1282.8,1283.0,1281.4,1282.4,198,0
2026-08-20 09:44:00,1282.2,1283.0,1281.7,1282.9,1735,0
2026-08-20 09:45:00,1282.9,1282.9,1282.0,1282.59,161,0
2026-08-20 09:46:00,1282.09,1283.2,1281.4,1283.0,1447,0
2026-08-20 09:47:00,1283.0,1283.0,1280.0,1280.9,839,0
2026-08-20 09:48:00,1280.9,1282.4,1279.7,1282.3,1898,0
2026-08-20 09:49:00,1282.2,1283.09,1281.9,1282.5,398,0
2026-08-20 09:50:00,1282.0,1282.0,1281.8,1281.8,5,0
2026-08-20 09:51:00,1281.8,1281.8,1280.59,1281.2,1597,0
2026-08-20 09:52:00,1281.59,1281.59,1280.5,1281.09,340,0
2026-08-20 09:53:00,1281.09,1281.09,1279.4,1280.8,952,0
2026-08-20 09:54:00,1280.8,1281.0,1280.0,1281.0,782,0
2026-08-20 09:55:00,1281.0,1281.09,1280.3,1281.0,886,0
2026-08-20 09:56:00,1281.0,1281.0,1280.59,1281.0,116,0
2026-08-20 09:57:00,1280.8,1281.7,1280.4,1281.3,1630,0
