Date,Open,High,Low,Close,Volume,OpenInterest,Close_Spot,T_Annual,IV,Delta,Gamma,Theta,Vega
2026-09-21 09:15:00,560.1,560.1,560.1,560.1,30,510,63757.18,0.00821917808219178,,,,,
2026-09-21 09:16:00,448.05,448.05,403.2,403.2,150,510,63694.46,0.00821917808219178,,,,,
2026-09-21 09:17:00,403.2,403.2,403.2,403.2,0,510,63792.48,0.00821917808219178,,,,,
2026-09-21 09:18:00,403.2,403.2,403.2,403.2,0,510,63784.8,0.00821917808219178,,,,,
2026-09-21 09:19:00,403.2,403.2,403.2,403.2,0,510,63780.89,0.00821917808219178,,,,,
2026-09-21 09:20:00,403.2,403.2,403.2,403.2,0,510,63741.81,0.00821917808219178,,,,,
2026-09-21 09:21:00,352.05,352.05,352.05,352.05,30,480,63753.65,0.00821917808219178,,,,,
2026-09-21 09:22:00,352.05,352.05,352.05,352.05,0,480,63752.67,0.00821917808219178,,,,,
2026-09-21 09:23:00,470.0,470.0,470.0,470.0,30,480,63822.34,0.00821917808219178,,,,,
2026-09-21 09:24:00,470.0,470.0,470.0,470.0,0,480,63783.9,0.00821917808219178,,,,,
2026-09-21 09:25:00,470.0,470.0,470.0,470.0,0,480,63799.38,0.00821917808219178,,,,,
2026-09-21 09:26:00,470.0,470.0,470.0,470.0,0,480,63828.81,0.00821917808219178,,,,,
2026-09-21 09:27:00,470.0,470.0,470.0,470.0,0,480,63811.87,0.00821917808219178,,,,,
2026-09-21 09:28:00,470.0,470.0,470.0,470.0,0,480,63798.57,0.00821917808219178,,,,,
2026-09-21 09:29:00,470.0,470.0,470.0,470.0,0,480,63854.59,0.00821917808219178,,,,,
2026-09-21 09:30:00,470.0,470.0,470.0,470.0,0,480,63831.54,0.00821917808219178,,,,,
2026-09-21 09:31:00,470.0,470.0,470.0,470.0,0,480,63822.26,0.00821917808219178,,,,,
2026-09-21 09:32:00,470.0,470.0,470.0,470.0,0,480,63814.42,0.00821917808219178,,,,,
2026-09-21 09:33:00,470.0,470.0,470.0,470.0,0,480,63822.43,0.00821917808219178,,,,,
2026-09-21 09:34:00,470.0,470.0,470.0,470.0,0,480,63818.09,0.00821917808219178,,,,,
2026-09-21 09:35:00,470.0,470.0,470.0,470.0,0,480,63835.47,0.00821917808219178,,,,,
2026-09-21 09:36:00,470.0,470.0,470.0,470.0,0,480,63806.44,0.00821917808219178,,,,,
2026-09-21 09:37:00,470.0,470.0,470.0,470.0,0,480,63784.97,0.00821917808219178,,,,,
2026-09-21 09:38:00,470.0,470.0,470.0,470.0,0,480,63769.47,0.00821917808219178,,,,,
2026-09-21 09:39:00,470.0,470.0,470.0,470.0,0,480,63786.26,0.00821917808219178,,,,,
2026-09-21 09:40:00,470.0,470.0,470.0,470.0,0,480,63766.8,0.00821917808219178,,,,,
2026-09-21 09:41:00,470.0,470.0,470.0,470.0,0,480,63792.45,0.00821917808219178,,,,,
2026-09-21 09:42:00,470.0,470.0,470.0,470.0,0,480,63787.43,0.00821917808219178,,,,,
2026-09-21 09:43:00,470.0,470.0,470.0,470.0,0,480,63805.65,0.00821917808219178,,,,,
2026-09-21 09:44:00,470.0,470.0,470.0,470.0,0,480,63821.3,0.00821917808219178,,,,,
2026-09-21 09:45:00,470.0,470.0,470.0,470.0,0,480,63805.65,0.00821917808219178,,,,,
2026-09-21 09:46:00,470.0,470.0,470.0,470.0,0,480,63810.63,0.00821917808219178,,,,,
2026-09-21 09:47:00,470.0,470.0,470.0,470.0,0,480,63770.6,0.00821917808219178,,,,,
2026-09-21 09:48:00,470.0,470.0,470.0,470.0,0,480,63777.63,0.00821917808219178,,,,,
2026-09-21 09:49:00,470.0,470.0,470.0,470.0,0,480,63778.77,0.00821917808219178,,,,,
2026-09-21 09:50:00,470.0,470.0,470.0,470.0,0,480,63784.83,0.00821917808219178,,,,,
2026-09-21 09:51:00,470.0,470.0,470.0,470.0,0,480,63793.73,0.00821917808219178,,,,,
2026-09-21 09:52:00,470.0,470.0,470.0,470.0,0,480,63770.89,0.00821917808219178,,,,,
2026-09-21 09:53:00,457.25,457.25,352.05,445.0,60,450,63754.37,0.00821917808219178,,,,,
2026-09-21 09:54:00,445.0,445.0,445.0,445.0,0,450,63745.86,0.00821917808219178,,,,,
2026-09-21 09:55:00,445.0,445.0,445.0,445.0,0,450,63748.68,0.00821917808219178,,,,,
2026-09-21 09:56:00,437.95,437.95,437.3,437.3,120,480,63742.87,0.00821917808219178,,,,,
2026-09-21 09:57:00,437.3,437.3,437.3,437.3,0,480,63782.64,0.00821917808219178,,,,,
2026-09-21 09:58:00,437.3,437.3,437.3,437.3,0,480,63759.34,0.00821917808219178,,,,,
2026-09-21 09:59:00,437.3,437.3,437.3,437.3,0,480,63769.13,0.00821917808219178,,,,,
2026-09-21 10:00:00,437.3,437.3,437.3,437.3,0,480,63764.52,0.00821917808219178,,,,,
2026-09-21 10:01:00,437.3,437.3,437.3,437.3,0,480,63757.93,0.00821917808219178,,,,,
2026-09-21 10:02:00,437.3,437.3,437.3,437.3,0,480,63727.9,0.00821917808219178,,,,,
2026-09-21 10:03:00,437.3,437.3,437.3,437.3,0,480,63729.68,0.00821917808219178,,,,,
2026-09-21 10:04:00,437.3,437.3,437.3,437.3,0,480,63711.26,0.00821917808219178,,,,,
2026-09-21 10:05:00,437.3,437.3,437.3,437.3,0,480,63718.41,0.00821917808219178,,,,,
2026-09-21 10:06:00,437.3,437.3,437.3,437.3,0,480,63690.31,0.00821917808219178,,,,,
2026-09-21 10:07:00,437.3,437.3,437.3,437.3,0,480,63693.75,0.00821917808219178,,,,,
2026-09-21 10:08:00,437.3,437.3,437.3,437.3,0,480,63682.76,0.00821917808219178,,,,,
2026-09-21 10:09:00,437.3,437.3,437.3,437.3,0,480,63702.08,0.00821917808219178,,,,,
2026-09-21 10:10:00,426.6,428.1,425.8,428.1,90,390,63707.8,0.00821917808219178,,,,,
2026-09-21 10:11:00,428.1,428.1,428.1,428.1,0,390,63720.92,0.00821917808219178,,,,,
2026-09-21 10:12:00,428.1,428.1,428.1,428.1,0,390,63713.28,0.00821917808219178,,,,,
2026-09-21 10:13:00,428.1,428.1,428.1,428.1,0,390,63678.4,0.00821917808219178,,,,,
2026-09-21 10:14:00,428.1,428.1,428.1,428.1,0,390,63662.3,0.00821917808219178,,,,,
2026-09-21 10:15:00,428.1,428.1,428.1,428.1,0,390,63668.9,0.00821917808219178,,,,,
2026-09-21 10:16:00,417.4,417.4,417.4,417.4,30,390,63700.29,0.00821917808219178,,,,,
2026-09-21 10:17:00,417.4,417.4,417.4,417.4,0,390,63695.14,0.00821917808219178,,,,,
2026-09-21 10:18:00,417.4,417.4,417.4,417.4,0,390,63691.67,0.00821917808219178,,,,,
2026-09-21 10:19:00,417.4,417.4,417.4,417.4,0,390,63696.96,0.00821917808219178,,,,,
2026-09-21 10:20:00,417.4,417.4,417.4,417.4,0,390,63698.78,0.00821917808219178,,,,,
2026-09-21 10:21:00,417.4,417.4,417.4,417.4,0,390,63706.35,0.00821917808219178,,,,,
2026-09-21 10:22:00,417.4,417.4,417.4,417.4,0,390,63723.85,0.00821917808219178,,,,,
2026-09-21 10:23:00,417.4,417.4,417.4,417.4,0,390,63727.12,0.00821917808219178,,,,,
2026-09-21 10:24:00,417.4,417.4,417.4,417.4,0,390,63705.75,0.00821917808219178,,,,,
2026-09-21 10:25:00,417.4,417.4,417.4,417.4,0,390,63715.74,0.00821917808219178,,,,,
2026-09-21 10:26:00,417.4,417.4,417.4,417.4,0,390,63720.25,0.00821917808219178,,,,,
2026-09-21 10:27:00,436.35,436.35,436.35,436.35,30,390,63696.83,0.00821917808219178,,,,,
2026-09-21 10:28:00,436.35,436.35,436.35,436.35,0,390,63713.92,0.00821917808219178,,,,,
2026-09-21 10:29:00,436.35,436.35,436.35,436.35,0,390,63708.34,0.00821917808219178,,,,,
2026-09-21 10:30:00,436.35,436.35,436.35,436.35,0,390,63710.23,0.00821917808219178,,,,,
2026-09-21 10:31:00,436.35,436.35,436.35,436.35,0,390,63714.04,0.00821917808219178,,,,,
2026-09-21 10:32:00,436.35,436.35,436.35,436.35,0,390,63702.55,0.00821917808219178,,,,,
2026-09-21 10:33:00,436.35,436.35,436.35,436.35,0,390,63693.93,0.00821917808219178,,,,,
2026-09-21 10:34:00,436.35,436.35,436.35,436.35,0,390,63691.09,0.00821917808219178,,,,,
2026-09-21 10:35:00,436.35,436.35,436.35,436.35,0,390,63697.99,0.00821917808219178,,,,,
2026-09-21 10:36:00,436.35,436.35,436.35,436.35,0,390,63700.98,0.00821917808219178,,,,,
2026-09-21 10:37:00,436.35,436.35,436.35,436.35,0,390,63685.03,0.00821917808219178,,,,,
2026-09-21 10:38:00,436.35,436.35,436.35,436.35,0,390,63688.23,0.00821917808219178,,,,,
2026-09-21 10:39:00,436.35,436.35,436.35,436.35,0,390,63677.65,0.00821917808219178,,,,,
2026-09-21 10:40:00,436.35,436.35,436.35,436.35,0,390,63690.06,0.00821917808219178,,,,,
