Date,Open,High,Low,Close,Volume,OpenInterest
2026-09-10 09:15:00,470.85,472.75,470.45,471.4,14825,0
2026-09-10 09:16:00,471.0,472.8,470.9,471.9,13440,0
2026-09-10 09:17:00,471.55,473.5,471.55,473.45,10033,0
2026-09-10 09:18:00,473.5,475.7,473.5,475.1,18526,0
2026-09-10 09:19:00,475.2,476.4,475.0,476.05,5660,0
2026-09-10 09:20:00,475.85,475.85,474.45,474.5,3723,0
2026-09-10 09:21:00,474.5,474.75,474.05,474.5,5486,0
2026-09-10 09:22:00,474.5,474.5,473.55,473.7,3293,0
2026-09-10 09:23:00,473.7,473.9,473.15,473.35,2576,0
2026-09-10 09:24:00,473.35,473.6,473.0,473.1,2304,0
2026-09-10 09:25:00,473.1,473.55,472.75,473.0,3120,0
2026-09-10 09:26:00,473.0,473.6,472.75,473.6,1418,0
2026-09-10 09:27:00,473.55,473.7,473.4,473.6,1794,0
2026-09-10 09:28:00,473.6,473.8,473.2,473.45,1721,0
2026-09-10 09:29:00,473.4,473.45,473.15,473.15,654,0
2026-09-10 09:30:00,473.4,473.5,473.0,473.0,1372,0
2026-09-10 09:31:00,473.25,473.3,472.7,472.75,779,0
2026-09-10 09:32:00,472.75,473.0,472.7,473.0,1428,0
2026-09-10 09:33:00,473.0,473.7,472.75,473.4,3372,0
2026-09-10 09:34:00,473.7,473.75,473.4,473.5,702,0
2026-09-10 09:35:00,473.65,473.8,473.5,473.8,858,0
2026-09-10 09:36:00,473.5,473.75,473.5,473.55,386,0
2026-09-10 09:37:00,473.55,473.7,473.0,473.2,1586,0
2026-09-10 09:38:00,473.45,473.45,472.55,472.95,8014,0
2026-09-10 09:39:00,472.7,473.0,472.7,473.0,486,0
2026-09-10 09:40:00,473.0,473.3,472.7,473.3,853,0
2026-09-10 09:41:00,473.1,473.4,472.95,473.4,928,0
2026-09-10 09:42:00,473.4,473.65,473.25,473.5,776,0
2026-09-10 09:43:00,473.55,474.3,473.5,473.85,8228,0
2026-09-10 09:44:00,473.85,473.9,473.55,473.8,416,0
2026-09-10 09:45:00,473.85,473.9,473.6,473.8,293,0
2026-09-10 09:46:00,473.8,473.8,473.4,473.75,1741,0
2026-09-10 09:47:00,473.75,473.8,473.45,473.8,436,0
2026-09-10 09:48:00,473.55,473.8,473.5,473.8,1062,0
2026-09-10 09:49:00,473.7,473.8,473.35,473.6,2675,0
2026-09-10 09:50:00,473.6,473.95,473.6,473.95,758,0
2026-09-10 09:51:00,473.95,474.0,473.65,474.0,594,0
2026-09-10 09:52:00,474.0,474.2,473.95,474.15,776,0
2026-09-10 09:53:00,474.15,474.15,473.75,474.0,1680,0
2026-09-10 09:54:00,473.75,474.0,473.75,473.9,140,0
2026-09-10 09:55:00,473.95,473.95,473.5,473.55,1023,0
2026-09-10 09:56:00,473.8,474.1,473.4,473.95,3159,0
2026-09-10 09:57:00,473.85,474.15,473.5,473.8,3190,0
2026-09-10 09:58:00,473.8,473.9,473.35,473.4,688,0
2026-09-10 09:59:00,473.65,473.75,473.25,473.75,959,0
2026-09-10 10:00:00,473.7,473.75,473.25,473.45,606,0
2026-09-10 10:01:00,473.45,473.5,473.0,473.4,2976,0
2026-09-10 10:02:00,473.4,473.5,472.9,472.9,2101,0
2026-09-10 10:03:00,473.0,473.0,472.6,472.65,1243,0
2026-09-10 10:04:00,472.85,472.9,472.6,472.9,783,0
2026-09-10 10:05:00,472.9,473.0,472.7,472.9,2421,0
2026-09-10 10:06:00,472.9,473.0,471.25,471.35,10340,0
