Date,Open,High,Low,Close,Volume,OpenInterest
2026-08-05 09:00:00,2291.0,2297.0,2285.0,2291.0,36,3481
2026-08-05 09:01:00,2290.0,2293.0,2287.0,2287.0,14,3473
2026-08-05 09:02:00,2293.0,2293.0,2289.0,2291.0,12,3472
2026-08-05 09:03:00,2281.0,2286.0,2281.0,2286.0,25,3468
2026-08-05 09:04:00,2291.0,2291.0,2286.0,2286.0,5,3465
2026-08-05 09:05:00,2290.0,2290.0,2286.0,2289.0,11,3456
2026-08-05 09:06:00,2290.0,2290.0,2286.0,2286.0,5,3454
2026-08-05 09:07:00,2289.0,2289.0,2289.0,2289.0,1,3454
2026-08-05 09:08:00,2289.0,2289.0,2289.0,2289.0,0,3454
2026-08-05 09:09:00,2286.0,2286.0,2286.0,2286.0,5,3458
2026-08-05 09:10:00,2289.0,2289.0,2289.0,2289.0,5,3458
2026-08-05 09:11:00,2288.0,2288.0,2286.0,2286.0,3,3457
2026-08-05 09:12:00,2286.0,2286.0,2286.0,2286.0,0,3457
2026-08-05 09:13:00,2288.0,2288.0,2287.0,2287.0,22,3439
2026-08-05 09:14:00,2287.0,2287.0,2287.0,2287.0,0,3439
2026-08-05 09:15:00,2287.0,2287.0,2287.0,2287.0,0,3439
2026-08-05 09:16:00,2287.0,2287.0,2287.0,2287.0,0,3439
2026-08-05 09:17:00,2287.0,2287.0,2287.0,2287.0,0,3439
2026-08-05 09:18:00,2289.0,2289.0,2288.0,2288.0,7,3441
2026-08-05 09:19:00,2287.0,2288.0,2287.0,2288.0,3,3440
2026-08-05 09:20:00,2287.0,2288.0,2287.0,2287.0,9,3441
2026-08-05 09:21:00,2288.0,2289.0,2288.0,2289.0,3,3444
2026-08-05 09:22:00,2288.0,2288.0,2288.0,2288.0,2,3443
2026-08-05 09:23:00,2289.0,2289.0,2289.0,2289.0,14,3443
2026-08-05 09:24:00,2289.0,2289.0,2289.0,2289.0,0,3443
2026-08-05 09:25:00,2290.0,2291.0,2290.0,2291.0,44,3464
2026-08-05 09:26:00,2291.0,2291.0,2291.0,2291.0,0,3464
2026-08-05 09:27:00,2292.0,2292.0,2292.0,2292.0,17,3469
2026-08-05 09:28:00,2293.0,2293.0,2293.0,2293.0,22,3470
2026-08-05 09:29:00,2293.0,2293.0,2293.0,2293.0,0,3470
2026-08-05 09:30:00,2291.0,2291.0,2291.0,2291.0,7,3469
2026-08-05 09:31:00,2293.0,2293.0,2292.0,2293.0,3,3470
2026-08-05 09:32:00,2293.0,2293.0,2293.0,2293.0,0,3470
2026-08-05 09:33:00,2293.0,2293.0,2293.0,2293.0,0,3470
2026-08-05 09:34:00,2293.0,2293.0,2293.0,2293.0,0,3470
2026-08-05 09:35:00,2292.0,2293.0,2292.0,2293.0,10,3473
2026-08-05 09:36:00,2294.0,2295.0,2294.0,2295.0,12,3474
2026-08-05 09:37:00,2293.0,2295.0,2293.0,2295.0,27,3477
2026-08-05 09:38:00,2295.0,2295.0,2295.0,2295.0,0,3477
2026-08-05 09:39:00,2295.0,2295.0,2295.0,2295.0,0,3477
2026-08-05 09:40:00,2294.0,2294.0,2294.0,2294.0,11,3481
2026-08-05 09:41:00,2295.0,2295.0,2295.0,2295.0,2,3480
2026-08-05 09:42:00,2293.0,2293.0,2293.0,2293.0,1,3480
2026-08-05 09:43:00,2295.0,2295.0,2293.0,2293.0,2,3479
2026-08-05 09:44:00,2295.0,2295.0,2295.0,2295.0,2,3481
2026-08-05 09:45:00,2293.0,2293.0,2291.0,2291.0,7,3486
2026-08-05 09:46:00,2291.0,2291.0,2291.0,2291.0,0,3486
2026-08-05 09:47:00,2292.0,2292.0,2292.0,2292.0,6,3486
2026-08-05 09:48:00,2292.0,2292.0,2292.0,2292.0,0,3486
2026-08-05 09:49:00,2292.0,2292.0,2292.0,2292.0,0,3486
2026-08-05 09:50:00,2292.0,2292.0,2292.0,2292.0,0,3486
2026-08-05 09:51:00,2292.0,2292.0,2292.0,2292.0,0,3486
2026-08-05 09:52:00,2292.0,2292.0,2292.0,2292.0,0,3486
2026-08-05 09:53:00,2292.0,2292.0,2292.0,2292.0,0,3486
2026-08-05 09:54:00,2292.0,2292.0,2292.0,2292.0,0,3486
2026-08-05 09:55:00,2292.0,2292.0,2292.0,2292.0,0,3486
2026-08-05 09:56:00,2292.0,2292.0,2292.0,2292.0,0,3486
2026-08-05 09:57:00,2292.0,2292.0,2292.0,2292.0,0,3486
2026-08-05 09:58:00,2292.0,2292.0,2292.0,2292.0,0,3486
2026-08-05 09:59:00,2293.0,2293.0,2293.0,2293.0,7,3490
2026-08-05 10:00:00,2293.0,2293.0,2293.0,2293.0,0,3490
2026-08-05 10:01:00,2292.0,2292.0,2292.0,2292.0,1,3489
2026-08-05 10:02:00,2291.0,2292.0,2290.0,2292.0,6,3488
2026-08-05 10:03:00,2292.0,2292.0,2292.0,2292.0,0,3488
2026-08-05 10:04:00,2292.0,2292.0,2292.0,2292.0,0,3488
2026-08-05 10:05:00,2292.0,2292.0,2292.0,2292.0,0,3488
2026-08-05 10:06:00,2292.0,2292.0,2292.0,2292.0,0,3488
2026-08-05 10:07:00,2292.0,2292.0,2292.0,2292.0,0,3488
2026-08-05 10:08:00,2290.0,2290.0,2290.0,2290.0,3,3489
2026-08-05 10:09:00,2290.0,2290.0,2290.0,2290.0,0,3489
