Date,Open,High,Low,Close,Volume,OpenInterest,Close_Spot,T_Annual,IV,Delta,Gamma,Theta,Vega
2026-09-24 09:15:00,793.95,949.05,793.95,908.8,840,6960,55870.15,0.0136986301369863,,,,,
2026-09-24 09:16:00,886.4,886.4,854.65,868.9,240,7200,55792.95,0.0136986301369863,,,,,
2026-09-24 09:17:00,849.9,849.9,753.3,753.3,1110,7380,55723.75,0.0136986301369863,,,,,
2026-09-24 09:18:00,764.65,768.3,738.1,768.3,480,7770,55732.15,0.0136986301369863,,,,,
2026-09-24 09:19:00,766.4,780.7,717.45,722.65,1950,8190,55659.5,0.0136986301369863,,,,,
2026-09-24 09:20:00,731.1,739.35,722.65,737.95,1140,8970,55701.6,0.0136986301369863,,,,,
2026-09-24 09:21:00,738.3,748.0,720.0,727.2,510,9480,55691.55,0.0136986301369863,,,,,
2026-09-24 09:22:00,728.3,763.95,720.0,763.95,1260,9750,55725.6,0.0136986301369863,,,,,
2026-09-24 09:23:00,756.6,778.95,756.6,776.5,1050,10050,55754.55,0.0136986301369863,,,,,
2026-09-24 09:24:00,760.15,765.9,759.85,759.9,450,10230,55742.55,0.0136986301369863,,,,,
2026-09-24 09:25:00,759.45,759.9,721.4,729.0,1290,10650,55706.1,0.0136986301369863,,,,,
2026-09-24 09:26:00,730.95,742.85,722.8,725.0,600,10710,55703.75,0.0136986301369863,,,,,
2026-09-24 09:27:00,720.0,721.05,700.0,700.0,1530,10440,55699.55,0.0136986301369863,,,,,
2026-09-24 09:28:00,707.9,721.5,705.95,721.5,840,10800,55714.4,0.0136986301369863,,,,,
2026-09-24 09:29:00,713.85,713.85,703.0,708.1,600,11160,55712.0,0.0136986301369863,,,,,
2026-09-24 09:30:00,702.95,703.45,680.0,680.0,1560,11280,55657.95,0.0136986301369863,,,,,
2026-09-24 09:31:00,678.55,686.35,675.0,676.15,1920,11820,55670.2,0.0136986301369863,,,,,
2026-09-24 09:32:00,680.15,681.2,672.0,677.95,600,12510,55667.8,0.0136986301369863,,,,,
2026-09-24 09:33:00,674.45,675.55,664.1,672.35,1050,12540,55653.3,0.0136986301369863,,,,,
2026-09-24 09:34:00,677.75,681.15,669.2,673.8,1140,12480,55680.95,0.0136986301369863,,,,,
2026-09-24 09:35:00,671.0,686.0,669.85,670.0,1350,12060,55673.9,0.0136986301369863,,,,,
2026-09-24 09:36:00,671.1,671.1,662.0,666.4,1530,12240,55679.55,0.0136986301369863,,,,,
2026-09-24 09:37:00,668.0,669.75,653.85,656.35,1470,11580,55654.95,0.0136986301369863,,,,,
2026-09-24 09:38:00,656.9,657.1,633.5,636.75,1110,11640,55623.15,0.0136986301369863,,,,,
2026-09-24 09:39:00,632.5,641.8,617.6,620.5,6420,12150,55609.75,0.0136986301369863,,,,,
2026-09-24 09:40:00,630.75,634.6,616.6,632.8,2520,13080,55630.65,0.0136986301369863,,,,,
2026-09-24 09:41:00,631.05,632.95,617.85,619.1,3030,14280,55612.3,0.0136986301369863,,,,,
2026-09-24 09:42:00,619.15,623.3,612.0,619.6,1890,14640,55607.75,0.0136986301369863,,,,,
2026-09-24 09:43:00,619.8,620.45,598.0,598.0,2430,16140,55562.9,0.0136986301369863,,,,,
2026-09-24 09:44:00,597.7,601.05,588.05,592.6,1560,16800,55529.25,0.0136986301369863,,,,,
2026-09-24 09:45:00,590.0,606.75,576.5,606.75,1950,17580,55542.95,0.0136986301369863,,,,,
2026-09-24 09:46:00,610.0,618.0,601.55,601.9,2160,18150,55561.2,0.0136986301369863,,,,,
2026-09-24 09:47:00,611.0,611.0,602.0,604.3,480,18900,55551.1,0.0136986301369863,,,,,
2026-09-24 09:48:00,602.0,614.5,602.0,609.25,510,19110,55569.6,0.0136986301369863,,,,,
2026-09-24 09:49:00,609.0,625.3,609.0,620.4,810,19230,55588.4,0.0136986301369863,,,,,
2026-09-24 09:50:00,620.0,629.0,610.0,626.15,1650,19740,55594.25,0.0136986301369863,,,,,
2026-09-24 09:51:00,627.1,627.1,607.35,607.75,1800,20040,55559.0,0.0136986301369863,,,,,
2026-09-24 09:52:00,609.6,615.2,602.9,603.15,1470,20880,55559.1,0.0136986301369863,,,,,
2026-09-24 09:53:00,604.6,606.2,597.5,599.75,1380,21390,55552.8,0.0136986301369863,,,,,
2026-09-24 09:54:00,600.1,603.7,599.25,600.0,570,21660,55551.15,0.0136986301369863,,,,,
2026-09-24 09:55:00,599.6,604.95,598.0,603.9,5340,22110,55548.5,0.0136986301369863,,,,,
2026-09-24 09:56:00,609.6,611.2,601.4,606.0,1590,24420,55562.8,0.0136986301369863,,,,,
2026-09-24 09:57:00,606.1,609.3,602.85,606.15,630,25020,55570.9,0.0136986301369863,,,,,
2026-09-24 09:58:00,613.6,615.0,612.65,612.65,570,25050,55584.9,0.0136986301369863,,,,,
2026-09-24 09:59:00,613.65,619.6,608.45,614.3,1110,25110,55586.9,0.0136986301369863,,,,,
2026-09-24 10:00:00,614.4,626.4,610.0,626.4,840,25320,55608.05,0.0136986301369863,,,,,
2026-09-24 10:01:00,628.1,633.35,625.0,627.5,1680,25500,55610.5,0.0136986301369863,,,,,
2026-09-24 10:02:00,629.95,640.4,622.8,640.4,4290,24420,55626.2,0.0136986301369863,,,,,
2026-09-24 10:03:00,635.85,653.8,635.0,651.75,2160,24480,55644.2,0.0136986301369863,,,,,
