Date,Open,High,Low,Close,Volume,OpenInterest
2026-08-10 09:15:00,4435.0,4440.8,4411.1,4413.8,26784,0
2026-08-10 09:16:00,4411.4,4430.0,4411.1,4427.0,12106,0
2026-08-10 09:17:00,4427.0,4438.2,4424.4,4431.9,6165,0
2026-08-10 09:18:00,4431.9,4431.9,4425.1,4430.4,1927,0
2026-08-10 09:19:00,4430.3,4433.1,4428.2,4430.0,1822,0
2026-08-10 09:20:00,4430.0,4439.9,4427.0,4438.0,2670,0
2026-08-10 09:21:00,4439.6,4450.0,4437.5,4449.0,4249,0
2026-08-10 09:22:00,4448.9,4449.8,4441.0,4443.2,1964,0
2026-08-10 09:23:00,4443.1,4443.2,4435.2,4436.6,1217,0
2026-08-10 09:24:00,4436.5,4452.0,4428.8,4449.3,4048,0
2026-08-10 09:25:00,4448.6,4463.1,4446.7,4460.0,4625,0
2026-08-10 09:26:00,4458.6,4460.6,4452.4,4454.5,2511,0
2026-08-10 09:27:00,4452.8,4454.5,4445.1,4453.2,3366,0
2026-08-10 09:28:00,4452.9,4459.6,4450.0,4459.5,2944,0
2026-08-10 09:29:00,4459.5,4459.9,4455.2,4455.5,1165,0
2026-08-10 09:30:00,4456.3,4464.0,4456.3,4459.9,7610,0
2026-08-10 09:31:00,4461.0,4470.0,4460.5,4464.6,9183,0
2026-08-10 09:32:00,4463.1,4470.0,4462.0,4467.2,2216,0
2026-08-10 09:33:00,4467.2,4474.9,4466.8,4471.5,3097,0
2026-08-10 09:34:00,4472.1,4473.6,4467.1,4467.3,2597,0
2026-08-10 09:35:00,4467.3,4469.0,4466.0,4466.0,1720,0
2026-08-10 09:36:00,4466.0,4473.9,4466.0,4470.9,7099,0
2026-08-10 09:37:00,4470.8,4470.8,4451.4,4451.4,8078,0
2026-08-10 09:38:00,4452.8,4454.3,4440.0,4442.7,9046,0
2026-08-10 09:39:00,4444.5,4444.7,4435.3,4437.5,4644,0
2026-08-10 09:40:00,4436.1,4440.6,4435.0,4436.3,10254,0
2026-08-10 09:41:00,4436.3,4438.3,4430.8,4433.0,2527,0
2026-08-10 09:42:00,4433.0,4435.1,4432.0,4432.4,3286,0
2026-08-10 09:43:00,4432.4,4434.6,4431.3,4433.1,1373,0
2026-08-10 09:44:00,4433.1,4434.8,4430.8,4433.0,858,0
2026-08-10 09:45:00,4431.9,4432.7,4430.0,4431.0,775,0
2026-08-10 09:46:00,4431.0,4435.3,4430.0,4434.7,1585,0
2026-08-10 09:47:00,4434.7,4437.2,4433.7,4436.1,2399,0
2026-08-10 09:48:00,4435.2,4445.0,4435.0,4442.9,1712,0
2026-08-10 09:49:00,4442.9,4447.7,4441.6,4445.1,1189,0
2026-08-10 09:50:00,4445.1,4448.8,4445.1,4447.8,917,0
2026-08-10 09:51:00,4447.0,4448.8,4444.0,4444.9,1193,0
2026-08-10 09:52:00,4444.0,4448.9,4444.0,4446.8,1526,0
2026-08-10 09:53:00,4446.6,4449.0,4446.6,4449.0,491,0
2026-08-10 09:54:00,4449.0,4449.0,4445.1,4445.1,364,0
2026-08-10 09:55:00,4445.1,4449.8,4445.1,4449.6,1142,0
2026-08-10 09:56:00,4449.6,4449.6,4447.4,4448.9,580,0
2026-08-10 09:57:00,4448.8,4450.0,4444.0,4444.0,3111,0
2026-08-10 09:58:00,4445.1,4445.9,4442.5,4444.1,561,0
2026-08-10 09:59:00,4445.0,4449.0,4444.1,4448.5,1260,0
2026-08-10 10:00:00,4448.7,4449.9,4447.3,4449.3,247,0
2026-08-10 10:01:00,4449.7,4449.7,4435.2,4435.5,3437,0
2026-08-10 10:02:00,4435.4,4439.1,4435.0,4438.3,1399,0
2026-08-10 10:03:00,4438.1,4441.6,4438.1,4440.2,664,0
2026-08-10 10:04:00,4440.2,4442.6,4436.8,4436.8,1211,0
2026-08-10 10:05:00,4437.7,4437.7,4435.1,4435.1,611,0
2026-08-10 10:06:00,4436.3,4438.7,4435.2,4437.4,1005,0
2026-08-10 10:07:00,4437.6,4439.2,4437.0,4437.6,679,0
2026-08-10 10:08:00,4437.0,4438.4,4431.6,4433.3,2685,0
2026-08-10 10:09:00,4432.3,4433.7,4430.1,4432.0,2044,0
2026-08-10 10:10:00,4432.1,4434.8,4431.8,4431.8,802,0
2026-08-10 10:11:00,4432.7,4438.0,4430.0,4434.0,2197,0
2026-08-10 10:12:00,4434.0,4435.1,4426.5,4428.0,5137,0
2026-08-10 10:13:00,4428.4,4436.7,4427.2,4428.5,3501,0
2026-08-10 10:14:00,4429.3,4430.8,4428.0,4428.7,728,0
2026-08-10 10:15:00,4428.7,4433.6,4428.7,4432.2,753,0
2026-08-10 10:16:00,4431.6,4439.9,4431.6,4437.3,3239,0
2026-08-10 10:17:00,4436.8,4437.3,4435.1,4435.1,308,0
2026-08-10 10:18:00,4436.2,4436.2,4434.1,4436.2,6925,0
2026-08-10 10:19:00,4435.2,4435.2,4432.1,4433.2,569,0
2026-08-10 10:20:00,4433.2,4435.0,4432.5,4433.1,551,0
2026-08-10 10:21:00,4433.2,4437.0,4433.2,4437.0,398,0
2026-08-10 10:22:00,4436.2,4437.0,4435.0,4435.9,751,0
2026-08-10 10:23:00,4436.2,4436.9,4435.0,4435.0,1301,0
2026-08-10 10:24:00,4435.0,4438.1,4435.0,4436.0,1625,0
2026-08-10 10:25:00,4436.1,4437.4,4435.0,4435.1,1031,0
2026-08-10 10:26:00,4435.1,4436.5,4426.1,4429.9,5001,0
2026-08-10 10:27:00,4430.1,4435.0,4429.8,4434.3,1849,0
2026-08-10 10:28:00,4434.3,4441.5,4431.6,4432.8,1525,0
2026-08-10 10:29:00,4432.9,4435.1,4431.1,4432.0,460,0
2026-08-10 10:30:00,4433.0,4444.0,4432.6,4440.0,1058,0
2026-08-10 10:31:00,4440.0,4441.2,4438.1,4440.9,653,0
2026-08-10 10:32:00,4440.9,4441.4,4436.9,4441.4,693,0
2026-08-10 10:33:00,4439.7,4440.4,4437.2,4438.6,748,0
2026-08-10 10:34:00,4437.2,4439.5,4437.2,4438.5,562,0
2026-08-10 10:35:00,4438.5,4439.6,4438.1,4439.0,357,0
2026-08-10 10:36:00,4439.0,4439.6,4438.9,4439.1,445,0
2026-08-10 10:37:00,4439.1,4439.1,4432.0,4434.7,1216,0
