Date,Open,High,Low,Close,Volume,OpenInterest
2026-08-17 09:15:00,24551.0,24551.0,24491.0,24501.3,8450,1759875
2026-08-17 09:16:00,24502.8,24502.8,24480.0,24496.0,6565,1761305
2026-08-17 09:17:00,24487.5,24497.9,24487.5,24493.9,6110,1766700
2026-08-17 09:18:00,24489.9,24491.5,24485.2,24490.0,1495,1766700
2026-08-17 09:19:00,24490.9,24499.5,24490.0,24499.5,2340,1767220
2026-08-17 09:20:00,24499.0,24500.0,24490.5,24499.9,1560,1768845
2026-08-17 09:21:00,24498.9,24504.0,24498.9,24499.4,2535,1768975
2026-08-17 09:22:00,24498.3,24498.3,24491.4,24492.5,1105,1769950
2026-08-17 09:23:00,24490.0,24498.4,24490.0,24498.4,1755,1770470
2026-08-17 09:24:00,24499.1,24499.1,24491.1,24497.1,1105,1770795
2026-08-17 09:25:00,24497.4,24499.0,24492.7,24499.0,780,1771185
2026-08-17 09:26:00,24500.0,24503.5,24499.5,24500.0,2470,1771445
2026-08-17 09:27:00,24503.5,24503.5,24492.0,24495.5,2080,1773720
2026-08-17 09:28:00,24495.6,24496.4,24492.8,24492.8,1365,1774695
2026-08-17 09:29:00,24494.0,24498.0,24492.0,24497.0,1170,1775020
2026-08-17 09:30:00,24497.6,24497.6,24491.0,24491.0,650,1776060
2026-08-17 09:31:00,24490.5,24490.5,24489.0,24489.0,2730,1777165
2026-08-17 09:32:00,24488.0,24490.9,24485.3,24485.3,5005,1778205
2026-08-17 09:33:00,24485.0,24485.0,24480.0,24480.0,2340,1780090
2026-08-17 09:34:00,24480.0,24484.3,24477.0,24477.1,1885,1779700
2026-08-17 09:35:00,24482.5,24485.0,24480.0,24485.0,845,1780155
2026-08-17 09:36:00,24485.0,24489.9,24482.8,24489.9,845,1780675
2026-08-17 09:37:00,24486.2,24491.0,24483.8,24491.0,4745,1781260
2026-08-17 09:38:00,24492.5,24494.0,24491.0,24492.5,2860,1783925
2026-08-17 09:39:00,24491.7,24491.7,24478.0,24478.0,2145,1785875
2026-08-17 09:40:00,24480.0,24480.0,24477.7,24480.0,910,1787435
2026-08-17 09:41:00,24485.0,24490.0,24483.4,24485.0,2665,1787890
2026-08-17 09:42:00,24490.0,24498.0,24485.0,24485.0,1885,1787955
2026-08-17 09:43:00,24485.0,24494.9,24484.8,24490.0,1430,1789840
2026-08-17 09:44:00,24490.0,24490.0,24490.0,24490.0,975,1790620
2026-08-17 09:45:00,24487.0,24492.2,24487.0,24492.2,325,1791400
2026-08-17 09:46:00,24492.2,24492.2,24485.0,24485.0,845,1791855
2026-08-17 09:47:00,24484.8,24485.0,24480.0,24480.0,1235,1792765
2026-08-17 09:48:00,24480.0,24485.0,24479.0,24485.0,715,1793610
2026-08-17 09:49:00,24485.0,24485.0,24480.0,24485.0,650,1793935
2026-08-17 09:50:00,24485.0,24494.0,24485.0,24494.0,325,1794585
2026-08-17 09:51:00,24491.5,24491.5,24490.0,24490.0,845,1795235
2026-08-17 09:52:00,24490.0,24490.0,24487.2,24490.0,650,1795560
2026-08-17 09:53:00,24491.6,24491.6,24480.0,24480.0,1430,1796405
2026-08-17 09:54:00,24480.0,24480.0,24475.9,24479.0,1690,1797120
2026-08-17 09:55:00,24479.0,24480.0,24472.0,24480.0,2080,1799980
2026-08-17 09:56:00,24480.0,24480.0,24476.0,24476.0,650,1800695
2026-08-17 09:57:00,24476.0,24476.0,24470.1,24475.0,2080,1801475
2026-08-17 09:58:00,24475.0,24475.0,24470.0,24470.0,1820,1802450
2026-08-17 09:59:00,24479.2,24479.2,24471.1,24476.8,2925,1804660
2026-08-17 10:00:00,24476.2,24477.4,24470.0,24470.0,4615,1808625
2026-08-17 10:01:00,24470.0,24471.5,24469.5,24470.0,1950,1810575
2026-08-17 10:02:00,24475.0,24480.7,24475.0,24479.7,2860,1811355
2026-08-17 10:03:00,24475.0,24478.7,24470.0,24478.6,1885,1814020
2026-08-17 10:04:00,24470.0,24480.8,24470.0,24480.0,2665,1815515
2026-08-17 10:05:00,24480.0,24482.3,24471.9,24471.9,650,1814865
2026-08-17 10:06:00,24479.1,24482.0,24472.0,24482.0,390,1814800
2026-08-17 10:07:00,24481.0,24484.0,24480.0,24481.6,975,1814995
2026-08-17 10:08:00,24475.8,24480.1,24472.0,24472.2,325,1815060
2026-08-17 10:09:00,24475.8,24475.8,24475.8,24475.8,65,1815060
2026-08-17 10:10:00,24480.9,24480.9,24474.9,24474.9,195,1815060
2026-08-17 10:11:00,24470.0,24470.0,24469.0,24469.0,1430,1816100
2026-08-17 10:12:00,24466.0,24473.2,24463.1,24464.7,2210,1816295
2026-08-17 10:13:00,24463.1,24470.0,24463.1,24470.0,455,1816815
2026-08-17 10:14:00,24465.0,24465.0,24460.0,24463.3,3510,1819285
2026-08-17 10:15:00,24465.0,24470.0,24460.0,24465.0,5395,1822600
2026-08-17 10:16:00,24461.0,24465.0,24461.0,24465.0,1105,1825330
2026-08-17 10:17:00,24470.0,24470.0,24455.0,24455.0,3965,1825525
2026-08-17 10:18:00,24454.0,24455.0,24449.0,24449.0,8125,1829490
2026-08-17 10:19:00,24450.0,24455.0,24449.0,24450.0,1105,1834040
2026-08-17 10:20:00,24450.0,24460.2,24449.0,24459.3,2990,1835080
2026-08-17 10:21:00,24459.3,24459.3,24452.0,24452.0,585,1835145
2026-08-17 10:22:00,24456.8,24456.8,24450.0,24450.0,1690,1836380
2026-08-17 10:23:00,24450.0,24450.0,24445.0,24450.0,2600,1837485
2026-08-17 10:24:00,24450.0,24450.0,24446.0,24447.0,390,1839045
2026-08-17 10:25:00,24448.9,24451.2,24448.9,24451.2,2405,1840345
2026-08-17 10:26:00,24450.0,24455.6,24449.0,24455.0,3705,1842620
2026-08-17 10:27:00,24451.0,24457.5,24451.0,24457.5,1235,1843140
2026-08-17 10:28:00,24457.2,24462.4,24457.2,24461.8,1690,1843400
2026-08-17 10:29:00,24462.2,24462.5,24459.6,24462.0,2275,1843205
2026-08-17 10:30:00,24462.3,24462.3,24457.0,24457.0,1820,1843270
2026-08-17 10:31:00,24459.9,24461.1,24455.0,24458.8,845,1843140
2026-08-17 10:32:00,24455.0,24461.1,24453.5,24461.1,1885,1843660
2026-08-17 10:33:00,24459.8,24462.7,24459.8,24460.8,1365,1843335
2026-08-17 10:34:00,24460.7,24460.7,24455.0,24455.0,3510,1845805
2026-08-17 10:35:00,24458.5,24458.5,24458.0,24458.1,780,1846910
2026-08-17 10:36:00,24458.0,24459.9,24455.1,24455.1,585,1847170
2026-08-17 10:37:00,24459.9,24459.9,24458.9,24458.9,780,1847430
2026-08-17 10:38:00,24460.0,24460.0,24453.5,24455.0,7085,1851980
2026-08-17 10:39:00,24455.9,24455.9,24449.0,24449.8,2925,1854255
2026-08-17 10:40:00,24449.9,24459.1,24449.9,24455.0,715,1854255
2026-08-17 10:41:00,24456.5,24456.5,24450.0,24455.8,1950,1855620
2026-08-17 10:42:00,24456.0,24456.0,24446.0,24446.0,1950,1856660
2026-08-17 10:43:00,24446.0,24446.7,24440.0,24440.0,4225,1858610
2026-08-17 10:44:00,24439.9,24439.9,24435.0,24435.0,1560,1859585
2026-08-17 10:45:00,24438.1,24438.7,24430.0,24430.0,3900,1859845
2026-08-17 10:46:00,24434.8,24440.0,24430.0,24430.0,1820,1861210
2026-08-17 10:47:00,24430.0,24441.5,24429.9,24435.0,2275,1863225
2026-08-17 10:48:00,24430.0,24439.7,24427.4,24439.7,1300,1864005
2026-08-17 10:49:00,24444.0,24444.7,24435.0,24444.0,520,1864460
2026-08-17 10:50:00,24444.6,24446.5,24440.0,24444.5,780,1865110
2026-08-17 10:51:00,24444.0,24446.0,24444.0,24446.0,2535,1865500
2026-08-17 10:52:00,24444.0,24446.5,24444.0,24446.5,325,1867190
2026-08-17 10:53:00,24449.5,24450.0,24448.0,24448.0,1560,1867255
2026-08-17 10:54:00,24448.4,24450.8,24448.2,24449.5,2860,1868165
